,acc1,acc2,acc3,acc4
1170796,,,,
1170799,-5;0;-6,-2;-1;0,-3;2;-4,-2;-1;7
1171068,,,,
1171072,-2;2;-3,-6;0;4,-5;0;-5,-5;2;5
1171345,,,,
1171348,-2;0;5,-4;0;6,-5;-3;5,-8;0;1
1171620,,,,
1171623,-10;1;-3,-9;0;5,-5;1;3,-5;0;-6
1171908,,,,
1171911,-7;-5;-3,-11;1;3,-5;1;10,-10;3;-2
1172184,,,,
1172187,-9;-2;-4,-4;-2;-3,-4;3;-9,5;0;-31
1172469,,,,
1172472,-15;-7;31,-4;-4;12,3;-9;25,-2;4;7
1172753,,,,
1172755,-9;4;-8,-3;5;3,-3;-3;19,1;-7;-13
1173036,,,,
1173039,1;-3;-4,0;0;-23,-3;-4;9,-8;1;1
1173309,,,,
1173312,5;6;16,-10;10;-1,-5;5;-9,1;5;-3
1173586,,,,
1173590,0;9;-3,2;8;-13,-6;3;2,-1;2;0
1173861,,,,
1173863,-1;4;4,-1;5;-7,-1;7;-2,0;5;0
1174147,,,,
1174150,-2;4;-4,-3;3;0,-1;5;-7,-5;5;-5
1174412,,,,
1174415,-3;-2;1,-4;0;8,-3;-6;-1,-6;0;7
1174686,,,,
1174689,-8;2;14,-4;2;7,-5;1;-11,-6;-1;-3
1174962,,,,
1174965,-4;2;0,1;0;-5,-6;0;-1,-4;-2;0
1175247,,,,
1175250,-7;-1;-4,-4;-3;8,-5;-4;4,-8;-6;-2
1175513,,,,
1175516,0;-5;7,-10;-4;-2,-12;-6;-3,-8;-7;3
1175787,,,,
1175790,-7;-10;-1,-5;-5;-1,-8;-5;0,-6;-2;0
1176056,,,,
1176059,-9;0;0,-7;-2;3,-11;-1;11,-6;0;9
1176332,,,,
1176334,-9;2;-4,-10;-1;-10,-13;0;2,-9;0;-7
1176600,,,,
1176603,-7;3;4,-6;-1;0,-6;0;7,-11;1;-6
1176877,,,,
1176880,-8;-2;-5,-5;2;-3,-7;-2;-7,-5;0;-10
1177148,,,,
1177151,-9;-1;-18,-6;0;1,-5;-3;0,-5;1;-2
1177420,,,,
1177423,-6;-1;3,-3;-2;2,-1;-5;-3,-2;-3;-9
1177698,,,,
1177701,-2;-2;5,-7;-11;-7,-3;-7;0,-5;-7;-9
1177971,,,,
1177974,-3;0;0,-2;-6;-4,-5;-8;-12,-3;2;5
1178240,,,,
1178243,-2;-2;-1,-4;-1;4,-1;0;0,-2;-4;2
1178516,,,,
1178519,-3;-2;9,1;-5;11,3;-6;8,4;-5;-1
1178784,,,,
1178787,5;-2;4,7;1;3,11;-2;7,10;-2;8
1179068,,,,
1179071,17;2;0,13;0;3,12;0;-2,15;3;-4
1179335,,,,
1179338,14;-1;5,18;1;2,14;-9;5,18;0;4
1179610,,,,
1179613,16;-2;6,21;-3;7,15;0;2,17;-1;7
1179879,,,,
1179882,19;0;3,18;0;4,19;2;3,17;3;4
1180154,,,,
1180157,20;2;11,17;1;8,21;0;3,20;2;0
1180424,,,,
1180426,22;3;2,19;-3;5,20;-1;4,25;-1;15
1180706,,,,
1180709,14;3;2,19;1;-3,18;-2;0,14;-6;3
1180975,,,,
1180977,23;0;7,14;3;0,18;4;4,21;5;3
1181251,,,,
1181254,17;1;9,17;6;6,22;2;11,15;0;0
1181518,,,,
1181521,20;0;3,24;3;4,22;2;8,19;5;4
1181793,,,,
1181796,24;0;4,26;3;0,29;-1;5,33;-1;7
1182063,,,,
1182066,30;-3;2,27;-1;4,31;-2;2,32;1;11
1182344,,,,
1182347,27;4;9,26;1;0,32;0;2,32;-1;10
1182619,,,,
1182622,30;2;6,29;0;8,26;0;8,28;1;5
1182896,,,,
1182899,24;-1;6,24;3;2,24;1;7,19;1;4
1183163,,,,
1183166,20;2;2,21;0;5,20;-1;4,20;3;1
1183439,,,,
1183442,18;0;4,15;-1;2,17;0;4,14;2;1
1183708,,,,
1183711,13;0;2,14;0;2,9;-1;4,13;1;3
1183989,,,,
1183992,14;0;2,12;-1;3,12;0;0,11;0;3
1184258,,,,
1184261,8;0;4,10;-1;4,9;0;4,13;0;2
1184533,,,,
1184536,10;0;3,13;3;3,13;-2;3,13;0;4
1184816,,,,
1184819,11;-1;0,8;-2;2,9;0;3,6;-1;2
1185092,,,,
1185095,4;1;0,5;0;3,5;-1;1,4;0;0
1185359,,,,
1185361,5;-1;0,2;0;0,6;-1;3,4;0;2
1185640,,,,
1185642,3;0;-1,4;-3;3,4;-1;0,4;0;4
1185910,,,,
1185913,4;-1;1,4;-1;3,3;0;6,2;0;0
1186192,,,,
1186195,4;0;1,4;0;2,4;-1;0,3;0;1
1186460,,,,
1186463,4;0;0,3;-1;1,4;-1;3,3;0;1
1186736,,,,
1186743,1;0;0,0;-1;1,0;-1;-1,0;-1;2
1187011,,,,
1187014,0;0;1,0;-2;0,-1;0;1,-1;0;-1
1187279,,,,
1187289,0;0;-1,-2;0;0,-4;0;-3,-5;0;-1
1187557,,,,
1187560,-3;0;0,-3;0;0,-2;0;3,-4;0;-1
1187827,,,,
1187834,-3;-2;-3,-3;-1;3,-4;-2;-2,-2;-1;0
1188100,,,,
1188103,-5;0;-2,-4;-2;1,-4;0;-1,-2;-1;1
1188368,,,,
1188377,-3;-1;0,-2;0;-4,-3;-1;0,-4;0;-1
1188645,,,,
1188648,-2;-1;1,-5;0;0,-2;-1;0,-4;0;-2
1188913,,,,
1188920,-3;0;0,-3;0;-2,-4;0;1,-3;-1;3
1189181,,,,
1189184,-3;0;-2,-2;-2;1,-3;0;-2,-2;0;4
1189450,,,,
1189458,-2;-2;0,-2;-1;0,-3;0;0,-3;-1;0
1189720,,,,
1189722,-4;0;0,-3;-1;1,-3;0;-3,-4;0;1
1189995,,,,
1190003,-2;-2;-1,-2;-1;1,-3;0;0,-3;-3;1
1190266,,,,
1190269,-4;0;0,-3;-3;0,-4;0;-2,-3;-1;2
1190539,,,,
1190560,-4;0;0,-3;-1;0,-4;0;-2,-2;-1;0
1190833,,,,
1190836,-4;0;-2,-2;-1;0,-3;-1;0,-2;0;-2
1191102,,,,
1191105,-3;-1;0,-4;0;1,-4;0;-2,-2;0;-1
1191377,,,,
1191380,-3;-1;1,-3;0;-1,-3;-1;0,-3;0;-2
1191652,,,,
1191655,-3;-1;0,-2;1;-1,-5;0;1,-3;0;0
1191928,,,,
1191931,-4;0;2,-3;0;0,-4;-1;0,-4;-1;-1
1192198,,,,
1192200,-2;0;-1,-4;0;0,-3;0;2,-3;-1;-2
1192472,,,,
1192475,-3;0;0,-2;0;0,-4;1;-3,-2;-1;0
1192741,,,,
1192744,-4;0;0,-3;0;0,-4;-1;-1,-2;0;-3
1193016,,,,
1193019,-3;-2;0,-5;-1;-1,-3;0;0,-3;-1;-2
1193279,,,,
1193282,-3;-1;0,-3;0;0,-3;0;-1,-4;-1;0
1193566,,,,
1193569,-2;-2;-1,-3;-1;0,-4;-2;0,-4;-1;0
1193830,,,,
1193833,-2;0;-3,-4;-1;-1,-3;-2;0,-3;-1;-1
1194105,,,,
1194108,-3;0;0,-4;0;-3,-3;0;-1,-1;-1;0
1194376,,,,
1194379,-4;0;-1,-4;0;0,-3;0;-1,-2;-2;0
1194649,,,,
1194652,-1;-2;-3,-3;0;-1,-2;-2;2,-4;-1;1
1194918,,,,
1194920,-3;0;0,-2;0;-2,-5;-2;1,-3;-1;3
1195194,,,,
1195197,-5;-1;0,-5;-1;3,-4;-1;0,-9;0;0
1195468,,,,
1195471,-5;-1;0,-5;0;-5,-4;0;0,-6;-2;-1
1195739,,,,
1195742,-13;0;-2,-12;-2;-2,-19;1;-4,-18;0;-4
1196007,,,,
1196010,-19;0;-4,-24;-4;-4,-24;0;-2,-21;0;-5
1196283,,,,
1196286,-25;0;-3,-24;-4;-2,-23;-1;-2,-26;-1;-3
1196558,,,,
1196561,-23;-3;0,-22;-2;-6,-23;0;-5,-21;-3;1
1196833,,,,
1196836,-25;0;-10,-21;-2;-1,-21;0;2,-22;-3;-1
1197119,,,,
1197121,-25;-1;-2,-22;-2;-7,-21;-2;-9,-20;-1;-10
1197391,,,,
1197394,-25;0;-8,-23;-2;-4,-24;-4;0,-21;-2;-2
1197671,,,,
1197673,-22;2;-6,-23;-4;-4,-21;-3;-7,-22;0;-4
1197941,,,,
1197944,-18;0;-3,-22;0;0,-23;-2;-1,-20;0;-8
1198219,,,,
1198222,-21;-3;-4,-20;1;-8,-19;-2;-6,-17;-2;-7
1198497,,,,
1198500,-17;-3;-5,-19;-1;-3,-16;0;-5,-13;0;-1
1198773,,,,
1198776,-12;2;0,-17;-4;-3,-13;0;-5,-15;-1;-3
1199048,,,,
1199051,-16;-2;-2,-14;-2;-5,-16;-1;-5,-17;3;-2
1199318,,,,
1199321,-19;-2;0,-20;0;0,-16;-6;-3,-19;0;0
1199593,,,,
1199596,-13;-1;-6,-21;1;-5,-18;-1;0,-15;-2;-3
1199861,,,,
1199864,-14;-2;-7,-17;-2;-1,-15;2;-3,-18;2;-6
1200137,,,,
1200140,-18;0;-3,-19;6;-3,-17;3;-3,-13;0;-8
1200412,,,,
1200420,-18;0;-5,-16;3;-3,-16;0;-3,-17;0;-9
1200688,,,,
1200691,-14;0;0,-16;3;-7,-14;1;0,-16;0;-2
1200962,,,,
1200971,-12;1;-4,-7;2;2,-12;0;-3,-8;1;0
1201239,,,,
1201242,-9;-1;-1,-7;0;-4,-13;-1;-3,-13;-1;-8
1201513,,,,
1201521,-11;-2;-3,-12;-2;-3,-8;-2;1,-11;-3;3
1201788,,,,
1201792,-16;1;-3,-14;-4;-1,-13;-2;-2,-13;-3;-3
1202058,,,,
1202066,-18;0;-4,-13;2;-4,-17;3;-3,-16;-3;0
1202338,,,,
1202341,-13;0;0,-7;-5;-1,-15;-1;-5,-16;-1;-5
1202609,,,,
1202616,-16;4;2,-16;-2;-2,-15;2;-1,-15;-4;0
1202877,,,,
1202880,-18;0;0,-13;-1;-3,-16;-1;0,-15;0;-6
1203152,,,,
1203162,-9;-4;-2,-6;1;-7,-7;-2;-4,-10;-2;-4
1203434,,,,
1203437,-8;0;-11,-12;-1;-3,-11;-3;-4,-6;-2;0
1203702,,,,
1203710,-13;-2;-1,-9;-4;-3,-13;-9;0,-12;-1;-3
1203979,,,,
1203982,-9;1;-3,-10;-4;12,-13;-3;-2,-14;-2;-5
1204254,,,,
1204263,-11;4;-4,-17;0;-7,-8;-4;0,-12;1;-1
1204541,,,,
1204544,-9;-1;-2,-7;-3;3,-8;0;-5,-11;4;0
1204816,,,,
1204824,-3;0;0,-4;-1;2,-11;0;-1,-14;3;-6
1205092,,,,
1205094,-13;1;1,-10;0;4,-8;3;1,-8;0;-6
1205367,,,,
1205376,-3;3;-4,-7;1;-4,-7;0;-3,-7;5;-3
1205643,,,,
1205645,-9;2;-2,-6;3;-8,-5;3;-6,-3;0;-3
1205918,,,,
1205925,-3;0;-4,-7;0;1,-5;-1;-3,-5;-1;0
1206193,,,,
1206196,-4;-2;3,-4;-3;2,-3;-3;0,0;-5;0
1206468,,,,
1206477,0;-2;-2,1;-5;-3,-4;-3;0,1;-1;5
1206748,,,,
1206750,2;-2;0,0;-2;6,0;-4;2,1;-3;-4
1207019,,,,
1207027,0;-4;0,0;-4;-1,0;-3;2,1;0;2
1207296,,,,
1207299,1;0;0,1;-1;-1,3;0;-1,0;1;-2
1207569,,,,
1207578,1;0;1,1;-1;7,2;0;2,0;-2;4
1207846,,,,
1207849,2;-1;5,0;1;-2,0;1;0,1;-2;4
1208120,,,,
1208128,0;0;2,0;1;5,2;2;4,0;-1;-1
1208396,,,,
1208399,1;2;6,0;1;3,2;0;3,0;0;8
1208667,,,,
1208676,4;1;-1,2;0;2,6;2;-5,0;3;-2
1208939,,,,
1208942,1;2;3,2;2;2,1;0;0,5;0;4
1209208,,,,
1209216,3;0;5,0;0;0,0;1;1,0;-2;0
1209479,,,,
1209482,2;-2;4,0;5;-7,-3;4;0,-2;5;1
1209753,,,,
1209762,0;3;1,-2;4;-1,-2;5;0,1;-1;3
1210035,,,,
1210038,0;2;7,-3;-1;4,-1;1;3,-1;1;1
1210306,,,,
1210309,0;0;4,-1;2;-1,-1;1;-1,0;4;0
1210580,,,,
1210583,0;4;5,-4;2;-2,-1;1;3,0;4;-2
1210855,,,,
1210858,0;4;-2,0;2;0,-1;5;-1,1;3;-2
1211136,,,,
1211138,-6;3;2,-2;8;7,-2;7;4,1;4;9
1211406,,,,
1211409,-2;2;2,-2;2;-6,2;3;3,2;6;2
1211680,,,,
1211683,1;7;0,-1;4;0,-3;4;-5,2;7;0
1211956,,,,
1211959,4;5;8,-1;4;3,2;2;2,3;7;-1
1212231,,,,
1212234,1;7;0,0;8;-4,2;8;1,3;1;-1
1212499,,,,
1212503,2;4;1,-1;6;8,-3;5;8,-3;3;0
1212775,,,,
1212778,2;0;0,-1;3;1,-1;0;-6,-1;0;-2
1213047,,,,
1213050,-2;5;1,4;-1;-6,0;-4;-3,-2;8;-4
1213319,,,,
1213322,1;0;4,-4;0;3,-1;2;-4,1;3;0
1213588,,,,
1213591,-6;6;0,-1;7;2,-1;2;0,-2;5;5
1213864,,,,
1213868,-1;-3;8,-2;3;-7,0;4;-7,0;1;-3
1214138,,,,
1214141,-1;-2;-5,-2;3;-5,1;0;6,7;0;2
1214414,,,,
1214416,5;8;-4,1;-2;-1,0;4;0,2;0;-4
1214686,,,,
1214689,1;3;9,1;-2;5,2;0;2,1;1;6
1214965,,,,
1214968,2;2;2,2;2;0,2;0;0,3;0;2
1215239,,,,
1215242,3;0;2,3;1;1,3;0;-5,7;1;-6
1215521,,,,
1215524,4;0;0,7;1;1,3;-4;4,3;-2;5
1215790,,,,
1215793,6;2;-3,4;0;5,1;2;-2,2;5;-3
1216065,,,,
1216068,3;3;-2,5;1;-6,3;6;3,3;3;-2
1216336,,,,
1216338,6;7;5,6;6;-7,6;0;0,1;4;-3
1216611,,,,
1216614,3;2;5,5;3;3,4;2;-1,2;3;-1
1216878,,,,
1216881,4;2;-2,4;5;1,3;4;5,4;0;2
1217159,,,,
1217162,5;2;-2,2;4;-13,4;4;-10,7;8;-4
1217429,,,,
1217432,5;-1;-4,2;3;1,0;4;3,3;0;1
1217711,,,,
1217714,4;2;0,8;1;0,6;2;0,2;3;8
1217980,,,,
1217983,1;4;1,-2;5;8,3;3;-1,2;4;8
1218259,,,,
1218263,4;4;-4,5;5;-1,4;2;-3,5;8;-8
1218528,,,,
1218531,1;-2;1,4;6;0,4;4;5,5;7;0
1218800,,,,
1218808,3;0;8,5;3;2,0;-4;3,0;-5;5
1219076,,,,
1219079,8;-1;3,1;-2;5,7;-5;1,3;-4;6
1219346,,,,
1219353,1;-1;-2,-2;0;5,3;-2;3,2;-3;-2
1219618,,,,
1219621,5;-4;4,0;-2;0,6;-6;7,5;-7;5
1219894,,,,
1219903,1;-2;7,5;3;4,1;-1;-1,4;2;0
1220169,,,,
1220172,3;1;3,6;0;4,3;-4;5,0;-3;7
1220439,,,,
1220447,1;-9;6,3;-5;8,4;-5;3,2;0;-5
1220707,,,,
1220710,6;0;0,4;-2;-5,3;0;-2,3;-2;-2
1220977,,,,
1220985,1;3;2,3;0;1,1;0;2,1;-1;6
1221258,,,,
1221261,0;-1;5,2;-3;6,3;0;2,7;-5;8
1221533,,,,
1221541,6;-4;8,5;5;-4,2;0;4,3;-1;-4
1221809,,,,
1221812,4;3;3,5;0;0,3;-1;0,0;-3;-2
1222078,,,,
1222086,8;-1;5,2;-9;8,2;-6;-6,6;-1;0
1222360,,,,
1222363,0;-5;3,0;-11;5,3;-6;0,2;-2;2
1222635,,,,
1222642,6;-3;7,4;-1;2,4;-5;0,3;-2;-4
1222909,,,,
1222913,3;-3;1,1;0;0,3;-3;3,2;-8;-5
1223185,,,,
1223193,3;0;-11,4;-5;-2,2;2;-5,3;-3;5
1223460,,,,
1223463,4;1;-1,10;-3;1,3;-3;-10,7;-7;-1
1223736,,,,
1223743,5;-7;2,3;-7;3,4;-6;7,-2;-3;-8
1224005,,,,
1224008,7;-4;-4,3;-5;5,2;0;6,3;-4;-7
1224280,,,,
1224289,5;-10;1,6;-6;0,5;-6;-5,7;-8;-4
1224561,,,,
1224564,-2;-1;-7,2;-6;0,6;-3;13,2;-12;0
1224837,,,,
1224844,8;-2;7,3;0;-8,4;-8;-1,7;-4;1
1225111,,,,
1225114,5;-4;0,5;-1;1,3;-4;-5,0;-4;5
1225387,,,,
1225396,1;-6;10,3;-4;10,2;-5;10,4;0;1
1225664,,,,
1225667,5;0;-2,1;-8;-5,3;-6;0,6;-8;0
1225937,,,,
1225960,4;-4;10,6;-3;-2,2;-1;8,4;-7;14
1226227,,,,
1226230,4;-2;9,0;-2;4,5;-19;-9,3;-8;4
1226499,,,,
1226507,2;-13;-6,9;-4;-6,12;1;6,6;-6;5
1226775,,,,
1226778,2;-4;18,-1;-8;17,5;-6;10,2;-12;1
1227049,,,,
1227059,0;-3;5,1;-1;-1,1;-2;-12,3;-4;0
1227326,,,,
1227329,3;-3;0,0;-5;3,2;-8;2,0;-2;1
1227601,,,,
1227610,1;-4;5,2;-6;12,0;-6;1,1;-4;-3
1227877,,,,
1227879,1;-4;2,3;-8;2,3;-6;6,2;-11;6
1228152,,,,
1228155,0;-6;1,1;-6;8,0;-7;4,0;-14;13
1228434,,,,
1228437,0;-15;4,0;-11;-5,2;-10;0,1;-15;9
1228704,,,,
1228707,1;-14;2,2;-13;-2,0;-11;2,1;-13;10
1228979,,,,
1228982,2;-12;3,-1;-11;6,0;-14;9,0;-12;8
1229253,,,,
1229256,3;-15;-6,0;-16;0,13;-12;22,3;-17;-13
1229529,,,,
1229532,1;-12;5,2;-9;-9,0;-18;-6,0;-12;-2
1229804,,,,
1229812,-1;-14;6,-1;-16;8,0;-14;4,4;-13;0
1230080,,,,
1230083,-1;-9;1,0;-12;-1,1;-15;3,0;-11;3
1230354,,,,
1230363,-1;-16;6,0;-12;11,1;-4;0,-2;-11;0
1230636,,,,
1230639,1;-10;-3,5;-11;8,-1;-10;0,6;-10;8
1230905,,,,
1230913,1;-15;2,0;-8;3,0;-9;0,1;-8;7
1231180,,,,
1231183,1;-7;-2,-3;-8;0,-1;-5;3,-1;-6;-2
1231456,,,,
1231464,-2;-9;3,-4;-3;1,-2;-6;0,-2;-6;8
1231730,,,,
1231733,-2;-3;-8,-3;-5;2,0;-5;3,0;-4;4
1232002,,,,
1232009,-1;-6;0,-8;0;-5,-4;-1;1,-5;-2;-3
1232277,,,,
1232280,-4;-1;-4,-6;-2;-6,-5;-2;-2,-6;6;-2
1232544,,,,
1232553,-2;3;-4,-5;-3;5,-4;-3;11,-10;0;-17
1232820,,,,
1232822,-7;1;16,-9;6;1,-10;-7;7,-6;-5;1
1233094,,,,
1233102,-4;-1;5,-5;-3;2,-6;-6;4,-9;-2;-5
1233385,,,,
1233388,-6;1;12,-8;0;7,-9;-4;-1,-12;4;-4
1233657,,,,
1233667,-6;-4;-6,-5;1;0,-11;-2;-5,-4;-3;-13
1233933,,,,
1233936,-1;-2;2,-5;4;8,-3;-3;0,-3;2;-3
1234208,,,,
1234215,-3;0;5,-2;0;-9,-3;-2;4,-5;0;1
1234485,,,,
1234488,-2;2;4,0;3;1,-4;0;-1,-6;3;3
1234759,,,,
1234768,-3;1;-3,0;-1;6,-8;-2;3,-2;3;6
1235035,,,,
1235037,-7;-1;8,0;-3;9,-3;0;1,-6;2;0
1235306,,,,
1235314,-5;4;0,-2;0;15,-8;-7;-5,0;-1;-5
1235578,,,,
1235581,-4;2;3,-2;2;-1,-4;1;-12,0;0;2
1235855,,,,
1235864,1;-1;3,-3;0;1,-4;-2;10,-4;9;-7
1236135,,,,
1236139,-11;1;-8,-3;0;0,2;0;-1,-3;-1;-4
1236409,,,,
1236417,-12;15;6,-3;4;-2,-1;1;-8,1;1;-8
1236679,,,,
1236682,0;-1;-1,4;2;0,2;1;-5,7;7;4
1236956,,,,
1236965,3;0;5,0;5;-3,0;1;-8,0;5;-7
1237236,,,,
1237239,5;-3;0,2;0;-1,1;-3;-5,3;-4;0
1237511,,,,
1237514,0;-4;1,0;0;2,3;-3;-11,3;2;-1
1237787,,,,
1237790,1;1;-12,4;-1;-1,4;-3;4,1;1;-3
1238056,,,,
1238060,4;2;8,5;1;0,4;3;-8,1;6;-8
1238331,,,,
1238334,3;6;2,0;0;-8,2;1;1,0;5;-5
1238600,,,,
1238603,5;4;5,4;4;-10,3;7;0,7;3;0
1238876,,,,
1238879,7;0;-8,8;5;-9,3;5;-3,-2;8;0
1239151,,,,
1239154,5;6;2,1;8;-5,5;3;-6,5;5;-6
1239428,,,,
1239431,10;2;-16,6;7;-15,8;1;-8,0;5;1
1239695,,,,
1239698,3;7;7,3;9;1,4;11;5,1;9;-2
1239977,,,,
1239980,3;4;-6,5;10;4,5;4;-2,1;4;-1
1240254,,,,
1240257,0;5;1,3;7;-11,4;1;-5,2;5;-2
1240535,,,,
1240538,5;5;-6,4;2;4,7;2;0,3;-3;0
1240804,,,,
1240807,3;2;-6,4;3;-5,5;1;0,6;2;0
1241086,,,,
1241090,1;-2;-3,4;0;0,4;-2;8,4;0;-2
1241360,,,,
1241363,2;-3;-1,2;-5;-5,5;-1;4,3;-1;-2
1241636,,,,
1241638,7;-5;8,3;-7;-9,2;-3;-7,5;-4;-1
1241904,,,,
1241907,3;-3;6,7;-4;10,5;0;-4,4;-3;7
1242179,,,,
1242182,3;-1;-9,4;-2;-2,4;2;-6,7;2;0
1242454,,,,
1242457,9;4;-1,7;1;2,10;0;8,7;-2;3
1242730,,,,
1242733,11;-5;1,14;-2;7,8;0;0,11;-6;9
1243014,,,,
1243017,8;-2;5,12;-1;-1,11;-1;4,13;0;4
1243280,,,,
1243283,14;-3;8,11;-8;2,9;-2;3,11;-6;3
1243555,,,,
1243557,14;-3;8,13;-5;0,12;-4;-3,12;-2;0
1243830,,,,
1243833,13;-4;2,10;-6;6,13;-4;10,11;-8;1
1244106,,,,
1244109,10;-7;5,8;-6;3,8;-7;7,4;-5;-1
1244381,,,,
1244384,4;-5;1,6;-3;0,3;0;-2,6;-1;-5
1244656,,,,
1244659,5;0;-3,2;-2;-9,4;-2;4,4;0;-3
1244932,,,,
1244935,4;-4;8,2;0;-1,2;-2;4,2;1;0
1245207,,,,
1245210,5;-3;0,2;0;-2,1;0;0,5;-4;7
1245485,,,,
1245488,5;-1;3,0;0;3,4;0;0,0;0;-3
1245758,,,,
1245761,6;0;4,5;-1;8,0;-2;-4,0;-1;-6
1246040,,,,
1246043,4;0;9,0;-3;5,3;0;6,6;0;9
1246308,,,,
1246311,5;0;1,2;0;-3,4;7;0,0;1;-4
1246588,,,,
1246592,3;0;-2,2;0;4,5;4;1,2;0;6
1246859,,,,
1246862,1;-1;0,5;-2;1,3;-2;0,1;1;1
1247139,,,,
1247142,8;-3;7,3;-3;-2,5;1;-1,6;-3;9
1247409,,,,
1247412,2;-2;0,2;-6;0,0;0;0,5;-6;5
1247682,,,,
1247685,3;-2;14,2;-1;-2,-1;-1;9,6;-6;4
1247953,,,,
1247956,5;-5;-3,0;-4;-2,1;0;2,3;-4;1
1248235,,,,
1248238,5;-5;6,0;-2;-3,1;-1;10,2;-1;6
1248509,,,,
1248513,8;0;5,-2;2;-6,4;-1;14,0;0;-7
1248783,,,,
1248786,2;-2;-2,1;0;0,7;1;-8,5;5;5
1249048,,,,
1249050,6;6;-1,2;2;9,1;-1;9,3;3;2
1249318,,,,
1249328,12;-11;-10,0;7;-4,4;-1;-29,5;0;5
1249594,,,,
1249597,2;3;-7,3;6;4,0;4;1,3;4;10
1249863,,,,
1249871,6;3;1,7;2;3,0;6;1,7;2;6
1250137,,,,
1250140,9;-1;3,10;-6;0,7;-6;10,13;-2;5
1250413,,,,
1250421,8;0;6,12;0;3,12;-1;-1,17;7;-2
1250688,,,,
1250691,14;-2;5,13;5;-4,16;-9;4,8;-1;6
1250957,,,,
1250964,13;-4;4,11;-5;14,15;1;7,13;0;4
1251227,,,,
1251230,16;5;13,13;0;7,13;0;2,11;-3;0
1251494,,,,
1251504,18;0;9,18;1;0,14;0;-6,12;2;7
1251777,,,,
1251779,14;0;6,16;5;3,14;5;1,17;2;-3
1252051,,,,
1252059,12;6;8,19;0;7,14;0;1,17;4;-2
1252333,,,,
1252336,11;7;0,20;3;2,15;2;-2,20;4;0
1252601,,,,
1252611,13;7;0,22;4;-4,14;-2;-2,13;6;1
1252877,,,,
1252880,12;-1;6,12;2;0,16;4;2,10;5;-2
1253153,,,,
1253161,16;4;0,12;3;3,24;12;5,9;6;0
1253435,,,,
1253437,18;6;3,11;5;10,16;1;3,9;-4;3
1253704,,,,
1253713,14;1;-2,12;2;1,15;-1;11,17;5;16
1253979,,,,
1253982,14;2;0,14;12;9,16;6;0,22;3;16
1254253,,,,
1254261,10;12;1,17;4;5,12;3;6,13;2;3
1254536,,,,
1254539,17;7;4,11;4;3,16;5;3,10;3;0
1254804,,,,
1254813,14;8;7,13;5;5,12;2;10,22;8;-14
1255079,,,,
1255083,16;8;6,18;12;9,12;6;-4,14;9;7
1255355,,,,
1255362,9;9;6,11;7;4,16;6;11,7;6;5
1255629,,,,
1255632,17;5;2,8;9;9,14;5;14,15;6;8
1255906,,,,
1255914,10;6;9,22;8;5,9;8;1,14;7;4
1256180,,,,
1256183,13;2;8,11;9;10,19;8;4,8;10;4
1256456,,,,
1256463,14;6;3,15;4;2,14;6;12,14;7;4
1256730,,,,
1256733,14;7;3,13;8;5,17;8;10,12;11;7
1257000,,,,
1257010,13;7;3,14;6;11,12;5;2,13;8;7
1257278,,,,
1257281,13;6;6,15;1;3,15;4;9,13;2;7
1257544,,,,
1257552,15;8;4,14;5;6,17;8;-1,11;6;-4
1257821,,,,
1257824,14;7;15,16;8;7,17;2;0,16;8;-2
1258094,,,,
1258097,15;9;12,17;7;5,20;4;4,19;7;9
1258371,,,,
1258374,20;10;11,16;6;9,19;7;7,19;4;6
1258645,,,,
1258648,18;7;1,17;11;4,15;11;10,17;10;8
1258920,,,,
1258924,12;11;5,16;9;4,19;8;10,21;10;0
1259195,,,,
1259198,16;13;3,22;5;7,17;6;8,21;8;15
1259471,,,,
1259474,24;4;3,22;8;6,23;7;6,19;5;8
1259741,,,,
1259743,20;8;9,23;7;8,23;3;7,24;5;1
1260028,,,,
1260032,23;5;5,23;2;2,24;2;9,21;1;8
1260298,,,,
1260300,23;5;4,23;5;5,22;5;7,27;4;4
1260574,,,,
1260577,24;3;8,26;1;6,28;1;10,27;3;5
1260841,,,,
1260845,24;-1;4,26;3;2,26;3;1,25;-1;16
1261116,,,,
1261119,33;7;9,23;-2;4,26;-16;-1,26;-13;-17
1261392,,,,
1261395,24;0;0,26;14;20,26;8;18,22;0;25
1261680,,,,
1261683,24;-8;7,25;-11;1,22;-9;1,23;-3;0
1261948,,,,
1261952,17;2;5,15;2;8,11;1;7,8;1;3
1262228,,,,
1262231,11;-5;1,10;-9;-3,12;-8;0,9;-2;1
1262513,,,,
1262516,9;1;4,10;0;6,9;-2;4,9;-4;0
1262780,,,,
1262783,8;-4;0,8;-3;0,7;-2;3,5;-1;3
1263064,,,,
1263067,7;0;2,5;-1;3,4;0;2,3;-2;2
1263350,,,,
1263353,5;-2;3,3;-1;3,4;-1;4,3;0;0
1263633,,,,
1263636,3;0;0,4;-1;2,4;0;0,3;0;0
1263907,,,,
1263909,3;-3;3,0;-2;0,-4;-2;3,-3;-1;0
1264176,,,,
1264179,0;0;0,1;-2;-1,-1;-1;2,-1;-1;0
1264450,,,,
1264453,0;0;0,-1;0;0,-2;0;-1,0;0;0
1264719,,,,
1264722,0;-1;-1,-1;-2;-3,-1;0;0,-1;-1;1
1264999,,,,
1265002,0;-3;-2,0;-1;3,0;-2;0,-2;0;1
1265263,,,,
